10 d
18 2
18 0 1
17 1 -1
17 0 678
16 1 60
16 0 153993
15 1 -1410
15 0 11887216
14 1 16460
14 0 38482500
13 1 -100335
13 0 -45326952
12 1 311112
12 0 -143517516
11 1 -458620
11 0 200056944
10 1 298920
10 0 102095358
9 1 -72495
9 0 -368711500
8 1 4219
8 0 314083518
7 2 1
7 1 -1476
7 0 -133143216
6 1 -243
6 0 30535284
5 1 579
5 0 -3980232
4 1 -255
4 0 394500
3 1 30
3 0 -25904
2 1 -1
2 0 1353
1 0 -42
0 0 1
# param: 2_5_6
# height: 29
