6 d
12 2
12 0 1
11 1 -1
11 0 660
10 1 72
10 0 145794
9 1 -1692
9 0 10909300
8 1 14280
8 0 28840815
7 1 -31878
7 0 22948200
6 1 4823
6 0 2682780
5 2 1
5 1 -1464
5 0 -1827000
4 1 -174
4 0 328815
3 1 35
3 0 -31100
2 1 -1
2 0 1794
1 0 -60
0 0 1
# param: 2_3_12
# height: 25
