4 d
6 2
6 0 1
5 1 -1
5 0 624
4 1 96
4 0 129840
3 1 -2352
3 0 9018880
2 1 10495
2 0 2077440
1 2 1
1 1 -1488
1 0 159744
0 0 4096
# param: 2_2_24
# height: 24
