9 d
12 2
12 0 1
11 1 -1
11 0 684
10 1 54
10 0 158058
9 1 -1053
9 0 12812940
8 1 8712
8 0 111071655
7 1 -24948
7 0 350544024
6 1 -13608
6 0 428079276
5 1 74088
5 0 137660472
4 1 31104
4 0 29200095
3 1 -7291
3 0 3832380
2 2 1
2 1 -1494
2 0 361098
1 1 -27
1 0 20412
0 0 729
# param: 3_3_6
# height: 29
